Month,Value
2004-01,0.0
2004-02,0.0
2004-03,0.0
2004-04,0.0
2004-05,0.0
2004-06,0.0
2004-07,0.0
2004-08,0.0
2004-09,0.0
2004-10,0.0
2004-11,0.0
2004-12,0.0
2005-01,0.0
2005-02,0.0
2005-03,0.0
2005-04,0.0
2005-05,0.0
2005-06,0.0
2005-07,0.0
2005-08,61.0
2005-09,0.0
2005-10,0.0
2005-11,0.0
2005-12,0.0
2006-01,0.0
2006-02,0.0
2006-03,0.0
2006-04,0.0
2006-05,0.0
2006-06,0.0
2006-07,0.0
2006-08,0.0
2006-09,0.0
2006-10,0.0
2006-11,0.0
2006-12,0.0
2007-01,0.0
2007-02,0.0
2007-03,0.0
2007-04,0.0
2007-05,0.0
2007-06,0.0
2007-07,0.0
2007-08,24.0
2007-09,0.0
2007-10,29.0
2007-11,0.0
2007-12,20.0
2008-01,18.0
2008-02,0.0
2008-03,0.0
2008-04,0.0
2008-05,19.0
2008-06,0.0
2008-07,25.0
2008-08,14.0
2008-09,13.0
2008-10,17.0
2008-11,15.0
2008-12,16.0
2009-01,13.0
2009-02,13.0
2009-03,28.0
2009-04,20.0
2009-05,27.0
2009-06,27.0
2009-07,19.0
2009-08,14.0
2009-09,22.0
2009-10,24.0
2009-11,19.0
2009-12,17.0
2010-01,37.0
2010-02,37.0
2010-03,27.0
2010-04,31.0
2010-05,31.0
2010-06,35.0
2010-07,32.0
2010-08,30.0
2010-09,32.0
2010-10,47.0
2010-11,33.0
2010-12,21.0
2011-01,27.0
2011-02,31.0
2011-03,28.0
2011-04,27.0
2011-05,27.0
2011-06,34.0
2011-07,26.0
2011-08,29.0
2011-09,20.0
2011-10,21.0
2011-11,26.0
2011-12,26.0
2012-01,25.0
2012-02,26.0
2012-03,26.0
2012-04,28.0
2012-05,32.0
2012-06,35.0
2012-07,33.0
2012-08,28.0
2012-09,25.0
2012-10,29.0
2012-11,27.0
2012-12,31.0
2013-01,33.0
2013-02,26.0
2013-03,33.0
2013-04,33.0
2013-05,34.0
2013-06,42.0
2013-07,39.0
2013-08,36.0
2013-09,32.0
2013-10,36.0
2013-11,38.0
2013-12,34.0
2014-01,43.0
2014-02,42.0
2014-03,45.0
2014-04,41.0
2014-05,42.0
2014-06,45.0
2014-07,51.0
2014-08,47.0
2014-09,46.0
2014-10,49.0
2014-11,43.0
2014-12,44.0
2015-01,44.0
2015-02,53.0
2015-03,49.0
2015-04,43.0
2015-05,44.0
2015-06,49.0
2015-07,49.0
2015-08,42.0
2015-09,45.0
2015-10,41.0
2015-11,42.0
2015-12,41.0
2016-01,36.0
2016-02,37.0
2016-03,39.0
2016-04,45.0
2016-05,44.0
2016-06,42.0
2016-07,47.0
2016-08,48.0
2016-09,46.0
2016-10,38.0
2016-11,44.0
2016-12,39.0
2017-01,49.0
2017-02,33.0
2017-03,37.0
2017-04,35.0
2017-05,39.0
2017-06,47.0
2017-07,41.0
2017-08,37.0
2017-09,41.0
2017-10,35.0
2017-11,38.0
2017-12,36.0
2018-01,37.0
2018-02,37.0
2018-03,41.0
2018-04,34.0
2018-05,41.0
2018-06,42.0
2018-07,43.0
2018-08,42.0
2018-09,42.0
2018-10,41.0
2018-11,39.0
2018-12,36.0
2019-01,40.0
2019-02,38.0
2019-03,37.0
2019-04,40.0
2019-05,43.0
2019-06,41.0
2019-07,40.0
2019-08,45.0
2019-09,44.0
2019-10,40.0
2019-11,39.0
2019-12,36.0
2020-01,38.0
2020-02,34.0
2020-03,46.0
2020-04,60.0
2020-05,55.0
2020-06,45.0
2020-07,39.0
2020-08,36.0
2020-09,36.0
2020-10,38.0
2020-11,44.0
2020-12,40.0
2021-01,42.0
2021-02,39.0
2021-03,38.0
2021-04,37.0
2021-05,43.0
2021-06,38.0
2021-07,42.0
2021-08,42.0
2021-09,41.0
2021-10,37.0
2021-11,32.0
2021-12,30.0
2022-01,39.0
2022-02,42.0
2022-03,46.0
2022-04,41.0
2022-05,42.0
2022-06,42.0
2022-07,39.0
2022-08,38.0
2022-09,38.0
2022-10,35.0
2022-11,36.0
2022-12,34.0
2023-01,33.0
2023-02,34.0
2023-03,35.0
2023-04,34.0
2023-05,40.0
2023-06,42.0
2023-07,40.0
2023-08,41.0
2023-09,39.0
2023-10,38.0
2023-11,35.0
2023-12,33.0
2024-01,37.0
2024-02,43.0
2024-03,36.0
2024-04,38.0
2024-05,43.0
2024-06,42.0
2024-07,47.0
2024-08,39.0
2024-09,37.0
2024-10,35.0
2024-11,37.0
2024-12,39.0
2025-01,42.0
2025-02,39.0
2025-03,42.0
2025-04,49.0
2025-05,50.0
2025-06,45.0
2025-07,53.0
2025-08,46.0
2025-09,51.0
2025-10,53.0
2025-11,52.0
2025-12,50.0
2026-01,54.0
2026-02,57.0
2026-03,55.0
2026-04,67.0
2026-05,76.0
2026-06,82.0
2026-07,89.0
